fid,srtm_36_04,X,Y
"10050",1080.0000000000,-2.3395833333,42.1720833330
"10051",1070.0000000000,-2.3387500000,42.1720833330
"10052",1061.0000000000,-2.3379166667,42.1720833330
"10053",1052.0000000000,-2.3370833333,42.1720833330
"10054",1043.0000000000,-2.3362500000,42.1720833330
"10055",1026.0000000000,-2.3354166667,42.1720833330
"10056",1015.0000000000,-2.3345833333,42.1720833330
"10057",997.0000000000,-2.3337500000,42.1720833330
"10058",975.0000000000,-2.3329166667,42.1720833330
"10059",976.0000000000,-2.3320833333,42.1720833330
"10060",976.0000000000,-2.3312500000,42.1720833330
"10061",962.0000000000,-2.3304166667,42.1720833330
"10062",964.0000000000,-2.3295833333,42.1720833330
"10063",996.0000000000,-2.3287500000,42.1720833330
"10064",1024.0000000000,-2.3279166667,42.1720833330
"10065",1046.0000000000,-2.3270833333,42.1720833330
"10066",1072.0000000000,-2.3262500000,42.1720833330
"10067",1082.0000000000,-2.3254166667,42.1720833330
"10068",1077.0000000000,-2.3245833333,42.1720833330
"10069",1088.0000000000,-2.3237500000,42.1720833330
"10070",1097.0000000000,-2.3229166667,42.1720833330
"10071",1109.0000000000,-2.3220833333,42.1720833330
"10072",1112.0000000000,-2.3212500000,42.1720833330
"10073",1103.0000000000,-2.3204166667,42.1720833330
"10074",1113.0000000000,-2.3195833333,42.1720833330
"10075",1132.0000000000,-2.3187500000,42.1720833330
"10076",1136.0000000000,-2.3179166667,42.1720833330
"10077",1131.0000000000,-2.3170833333,42.1720833330
"10078",1122.0000000000,-2.3162500000,42.1720833330
"10079",1112.0000000000,-2.3154166667,42.1720833330
"10080",1105.0000000000,-2.3145833333,42.1720833330
"10081",1098.0000000000,-2.3137500000,42.1720833330
"10082",1090.0000000000,-2.3129166667,42.1720833330
"10083",1085.0000000000,-2.3120833333,42.1720833330
"10084",1080.0000000000,-2.3112500000,42.1720833330
"10085",1074.0000000000,-2.3104166667,42.1720833330
"10086",1070.0000000000,-2.3095833333,42.1720833330
"10087",1061.0000000000,-2.3087500000,42.1720833330
"10088",1053.0000000000,-2.3079166667,42.1720833330
"10089",1042.0000000000,-2.3070833333,42.1720833330
"10090",1038.0000000000,-2.3062500000,42.1720833330
"10091",1036.0000000000,-2.3054166667,42.1720833330
"10092",1027.0000000000,-2.3045833333,42.1720833330
"10093",1011.0000000000,-2.3037500000,42.1720833330
"10094",998.0000000000,-2.3029166667,42.1720833330
"10095",986.0000000000,-2.3020833333,42.1720833330
"10096",971.0000000000,-2.3012500000,42.1720833330
"10097",948.0000000000,-2.3004166667,42.1720833330
"10098",928.0000000000,-2.2995833333,42.1720833330
"10099",916.0000000000,-2.2987500000,42.1720833330
"10100",908.0000000000,-2.2979166667,42.1720833330
"10101",906.0000000000,-2.2970833333,42.1720833330
"10102",916.0000000000,-2.2962500000,42.1720833330
"10103",918.0000000000,-2.2954166667,42.1720833330
"10104",913.0000000000,-2.2945833333,42.1720833330
"10105",903.0000000000,-2.2937500000,42.1720833330
"10106",890.0000000000,-2.2929166667,42.1720833330
"10107",882.0000000000,-2.2920833333,42.1720833330
"10108",871.0000000000,-2.2912500000,42.1720833330
"10109",862.0000000000,-2.2904166667,42.1720833330
"10110",852.0000000000,-2.2895833333,42.1720833330
"10111",838.0000000000,-2.2887500000,42.1720833330
"10112",831.0000000000,-2.2879166667,42.1720833330
"10113",836.0000000000,-2.2870833333,42.1720833330
"10114",846.0000000000,-2.2862500000,42.1720833330
"10115",865.0000000000,-2.2854166667,42.1720833330
"10116",875.0000000000,-2.2845833333,42.1720833330
"10117",882.0000000000,-2.2837500000,42.1720833330
"10118",876.0000000000,-2.2829166667,42.1720833330
"10119",868.0000000000,-2.2820833333,42.1720833330
"10120",856.0000000000,-2.2812500000,42.1720833330
"10121",843.0000000000,-2.2804166667,42.1720833330
"10122",833.0000000000,-2.2795833333,42.1720833330
"10123",820.0000000000,-2.2787500000,42.1720833330
"10124",821.0000000000,-2.2779166667,42.1720833330
"10125",813.0000000000,-2.2770833333,42.1720833330
"10126",802.0000000000,-2.2762500000,42.1720833330
"10127",816.0000000000,-2.2754166667,42.1720833330
"10128",820.0000000000,-2.2745833333,42.1720833330
"10129",817.0000000000,-2.2737500000,42.1720833330
"10130",806.0000000000,-2.2729166667,42.1720833330
"10131",797.0000000000,-2.2720833333,42.1720833330
"10132",790.0000000000,-2.2712500000,42.1720833330
"10133",783.0000000000,-2.2704166667,42.1720833330
"10134",772.0000000000,-2.2695833333,42.1720833330
"10135",767.0000000000,-2.2687500000,42.1720833330
"10136",767.0000000000,-2.2679166667,42.1720833330
"10137",773.0000000000,-2.2670833333,42.1720833330
"10138",768.0000000000,-2.2662500000,42.1720833330
"10139",759.0000000000,-2.2654166667,42.1720833330
"10140",752.0000000000,-2.2645833333,42.1720833330
"10141",746.0000000000,-2.2637500000,42.1720833330
"10142",745.0000000000,-2.2629166667,42.1720833330
"10143",745.0000000000,-2.2620833333,42.1720833330
"10144",752.0000000000,-2.2612500000,42.1720833330
"10145",798.0000000000,-2.2604166667,42.1720833330
"10146",849.0000000000,-2.2595833333,42.1720833330
"10147",878.0000000000,-2.2587500000,42.1720833330
"10148",896.0000000000,-2.2579166667,42.1720833330
"10149",920.0000000000,-2.2570833333,42.1720833330
"10150",942.0000000000,-2.2562500000,42.1720833330
"10151",941.0000000000,-2.2554166667,42.1720833330
"10152",924.0000000000,-2.2545833333,42.1720833330
"10153",913.0000000000,-2.2537500000,42.1720833330
"10154",910.0000000000,-2.2529166667,42.1720833330
"10155",925.0000000000,-2.2520833333,42.1720833330
"10156",942.0000000000,-2.2512500000,42.1720833330
"10157",942.0000000000,-2.2504166667,42.1720833330
"10158",928.0000000000,-2.2495833333,42.1720833330
"10159",909.0000000000,-2.2487500000,42.1720833330
"10160",903.0000000000,-2.2479166667,42.1720833330
"10161",904.0000000000,-2.2470833333,42.1712500000
"10162",928.0000000000,-2.2462500000,42.1712500000
"10163",953.0000000000,-2.2454166667,42.1712500000
"10164",968.0000000000,-2.2445833333,42.1712500000
"10165",982.0000000000,-2.2437500000,42.1712500000
"10166",991.0000000000,-2.2429166667,42.1712500000
"10167",999.0000000000,-2.2420833333,42.1712500000
"10168",1010.0000000000,-2.2412500000,42.1712500000
"10169",1022.0000000000,-2.2404166667,42.1712500000
"10170",1029.0000000000,-2.2395833333,42.1712500000
"10171",1023.0000000000,-2.2387500000,42.1712500000
"10172",1004.0000000000,-2.2379166667,42.1712500000
"10173",991.0000000000,-2.2370833333,42.1712500000
"10174",985.0000000000,-2.2362500000,42.1712500000
"10175",979.0000000000,-2.2354166667,42.1712500000
"10176",976.0000000000,-2.2345833333,42.1712500000
"10177",970.0000000000,-2.2337500000,42.1712500000
"10178",956.0000000000,-2.2329166667,42.1712500000
"10179",946.0000000000,-2.2320833333,42.1712500000
"10180",947.0000000000,-2.2312500000,42.1712500000
"10181",947.0000000000,-2.2304166667,42.1712500000
"10182",955.0000000000,-2.2295833333,42.1712500000
"10183",965.0000000000,-2.2287500000,42.1712500000
"10184",978.0000000000,-2.2279166667,42.1712500000
"10185",997.0000000000,-2.2270833333,42.1712500000
"10186",1017.0000000000,-2.2262500000,42.1712500000
"10187",1036.0000000000,-2.2254166667,42.1712500000
"10188",1051.0000000000,-2.2245833333,42.1712500000
"10189",1046.0000000000,-2.2237500000,42.1712500000
"10190",1027.0000000000,-2.2229166667,42.1712500000
"10191",1016.0000000000,-2.2220833333,42.1712500000
"10192",1029.0000000000,-2.2212500000,42.1712500000
"10193",1048.0000000000,-2.2204166667,42.1712500000
"10194",1057.0000000000,-2.2195833333,42.1712500000
"10195",1060.0000000000,-2.2187500000,42.1712500000
"10196",1054.0000000000,-2.2179166667,42.1712500000
"10197",1037.0000000000,-2.2170833333,42.1712500000
"10198",1024.0000000000,-2.2162500000,42.1712500000
"10199",1030.0000000000,-2.2154166667,42.1712500000
"10200",1046.0000000000,-2.2145833333,42.1712500000
"10201",1047.0000000000,-2.2137500000,42.1712500000
"10202",1032.0000000000,-2.2129166667,42.1712500000
"10203",1014.0000000000,-2.2120833333,42.1712500000
"10204",1004.0000000000,-2.2112500000,42.1712500000
"10205",1005.0000000000,-2.2104166667,42.1712500000
"10206",1013.0000000000,-2.2095833333,42.1712500000
"10207",1019.0000000000,-2.2087500000,42.1712500000
"10208",1010.0000000000,-2.2079166667,42.1712500000
"10209",991.0000000000,-2.2070833333,42.1712500000
"10210",980.0000000000,-2.2062500000,42.1712500000
"10211",973.0000000000,-2.2054166667,42.1712500000
"10212",960.0000000000,-2.2045833333,42.1712500000
"10213",945.0000000000,-2.2037500000,42.1712500000
"10214",925.0000000000,-2.2029166667,42.1712500000
"10215",902.0000000000,-2.2020833333,42.1712500000
"10216",893.0000000000,-2.2012500000,42.1712500000
"10217",886.0000000000,-2.2004166667,42.1712500000
"10218",872.0000000000,-2.1995833333,42.1712500000
"10219",855.0000000000,-2.1987500000,42.1712500000
"10220",847.0000000000,-2.1979166667,42.1712500000
"10221",845.0000000000,-2.1970833333,42.1712500000
"10222",831.0000000000,-2.1962500000,42.1712500000
"10223",808.0000000000,-2.1954166667,42.1712500000
"10224",790.0000000000,-2.1945833333,42.1712500000
"10225",780.0000000000,-2.1937500000,42.1712500000
"10226",781.0000000000,-2.1929166667,42.1712500000
"10227",782.0000000000,-2.1920833333,42.1712500000
"10228",805.0000000000,-2.1912500000,42.1712500000
"10229",816.0000000000,-2.1904166667,42.1712500000
"10230",820.0000000000,-2.1895833333,42.1712500000
"10231",840.0000000000,-2.1887500000,42.1712500000
"10232",844.0000000000,-2.1879166667,42.1712500000
"10233",843.0000000000,-2.1870833333,42.1712500000
"10234",859.0000000000,-2.1862500000,42.1712500000
"10235",876.0000000000,-2.1854166667,42.1712500000
"10236",886.0000000000,-2.1845833333,42.1712500000
"10237",866.0000000000,-2.1837500000,42.1712500000
"10238",834.0000000000,-2.1829166667,42.1712500000
"10239",804.0000000000,-2.1820833333,42.1712500000
"10240",782.0000000000,-2.1812500000,42.1712500000
"10241",787.0000000000,-2.1804166667,42.1712500000
"10242",816.0000000000,-2.1795833333,42.1712500000
"10243",840.0000000000,-2.1787500000,42.1712500000
"10244",861.0000000000,-2.1779166667,42.1712500000
"10245",870.0000000000,-2.1770833333,42.1712500000
"10246",890.0000000000,-2.1762500000,42.1712500000
"10247",909.0000000000,-2.1754166667,42.1712500000
"10248",921.0000000000,-2.1745833333,42.1712500000
"10249",933.0000000000,-2.1737500000,42.1712500000
"10250",947.0000000000,-2.1729166667,42.1712500000
"10251",954.0000000000,-2.1720833333,42.1712500000
"10252",966.0000000000,-2.1712500000,42.1712500000
"10253",989.0000000000,-2.1704166667,42.1712500000
"10254",1004.0000000000,-2.1695833333,42.1712500000
"10255",1018.0000000000,-2.1687500000,42.1712500000
"10256",1029.0000000000,-2.1679166667,42.1712500000
"10257",1036.0000000000,-2.1670833333,42.1712500000
"10258",1049.0000000000,-2.1662500000,42.1712500000
"10259",1065.0000000000,-2.1654166667,42.1712500000
"10260",1071.0000000000,-2.1645833333,42.1712500000
"10261",1076.0000000000,-2.1637500000,42.1712500000
"10262",1086.0000000000,-2.1629166667,42.1712500000
"10263",1087.0000000000,-2.1620833333,42.1712500000
"10264",1091.0000000000,-2.1612500000,42.1712500000
"10265",1107.0000000000,-2.1604166667,42.1712500000
"10266",1124.0000000000,-2.1595833333,42.1712500000
"10267",1138.0000000000,-2.1587500000,42.1712500000
"10268",1158.0000000000,-2.1579166667,42.1712500000
"10269",1175.0000000000,-2.1570833333,42.1712500000
"10270",1191.0000000000,-2.1562500000,42.1712500000
"10271",1215.0000000000,-2.1554166667,42.1712500000
"10272",1246.0000000000,-2.1545833333,42.1712500000
"10273",1253.0000000000,-2.1537500000,42.1712500000
"10274",1255.0000000000,-2.1529166667,42.1712500000
"10275",1247.0000000000,-2.1520833333,42.1712500000
"10276",1231.0000000000,-2.1512500000,42.1712500000
"10277",1225.0000000000,-2.1504166667,42.1712500000
"10278",1222.0000000000,-2.1495833333,42.1712500000
"10279",1222.0000000000,-2.1487500000,42.1712500000
"10280",1222.0000000000,-2.1479166667,42.1712500000
"10281",1216.0000000000,-2.1470833333,42.1712500000
"10282",1197.0000000000,-2.1462500000,42.1712500000
"10283",1173.0000000000,-2.1454166667,42.1712500000
"10284",1148.0000000000,-2.1445833333,42.1712500000
"10285",1130.0000000000,-2.1437500000,42.1712500000
"10286",1114.0000000000,-2.1429166667,42.1712500000
"10287",1110.0000000000,-2.1420833333,42.1712500000
"10288",1108.0000000000,-2.1412500000,42.1712500000
"10289",1106.0000000000,-2.1404166667,42.1712500000
"10290",1094.0000000000,-2.1395833333,42.1712500000
"10291",1068.0000000000,-2.1387500000,42.1712500000
"10292",1040.0000000000,-2.1379166667,42.1712500000
"10293",1023.0000000000,-2.1370833333,42.1712500000
"10294",1034.0000000000,-2.1362500000,42.1712500000
"10295",1039.0000000000,-2.1354166667,42.1712500000
"10296",1049.0000000000,-2.1345833333,42.1712500000
"10297",1073.0000000000,-2.1337500000,42.1712500000
"10298",1087.0000000000,-2.1329166667,42.1712500000
"10299",1082.0000000000,-2.1320833333,42.1712500000
"10300",1060.0000000000,-2.1312500000,42.1712500000
"10301",1042.0000000000,-2.1304166667,42.1712500000
"10302",1024.0000000000,-2.1295833333,42.1712500000
"10303",1010.0000000000,-2.1287500000,42.1712500000
"10304",997.0000000000,-2.1279166667,42.1712500000
"10305",985.0000000000,-2.1270833333,42.1712500000
"10306",974.0000000000,-2.1262500000,42.1712500000
"10307",963.0000000000,-2.1254166667,42.1712500000
"10308",951.0000000000,-2.1245833333,42.1712500000
"10309",944.0000000000,-2.1237500000,42.1712500000
"10310",935.0000000000,-2.1229166667,42.1712500000
"10311",935.0000000000,-2.1220833333,42.1712500000
"10312",943.0000000000,-2.1212500000,42.1712500000
"10313",951.0000000000,-2.1204166667,42.1712500000
"10314",958.0000000000,-2.1195833333,42.1712500000
"10315",952.0000000000,-2.1187500000,42.1712500000
"10316",939.0000000000,-2.1179166667,42.1712500000
"10317",931.0000000000,-2.1170833333,42.1712500000
"10318",923.0000000000,-2.1162500000,42.1712500000
"10319",903.0000000000,-2.1154166667,42.1712500000
"10320",889.0000000000,-2.1145833333,42.1712500000
"10321",878.0000000000,-2.1137500000,42.1712500000
"10322",864.0000000000,-2.1129166667,42.1712500000
"10323",845.0000000000,-2.1120833333,42.1712500000
"10324",824.0000000000,-2.1112500000,42.1712500000
"10325",814.0000000000,-2.1104166667,42.1712500000
"10326",807.0000000000,-2.1095833333,42.1712500000
"10327",798.0000000000,-2.1087500000,42.1712500000
"10328",791.0000000000,-2.1079166667,42.1712500000
"10329",782.0000000000,-2.1070833333,42.1712500000
"10330",775.0000000000,-2.1062500000,42.1712500000
"10331",778.0000000000,-2.1054166667,42.1712500000
"10332",777.0000000000,-2.1045833333,42.1712500000
"10333",775.0000000000,-2.1037500000,42.1712500000
"10334",767.0000000000,-2.1029166667,42.1712500000
"10335",744.0000000000,-2.1020833333,42.1712500000
"10336",744.0000000000,-2.1012500000,42.1712500000
"10337",753.0000000000,-2.1004166667,42.1712500000
"10338",756.0000000000,-2.0995833333,42.1712500000
"10339",768.0000000000,-2.0987500000,42.1712500000
"10340",786.0000000000,-2.0979166667,42.1712500000
"10341",804.0000000000,-2.0970833333,42.1712500000
"10342",823.0000000000,-2.0962500000,42.1712500000
"10343",840.0000000000,-2.0954166667,42.1712500000
"10344",853.0000000000,-2.0945833333,42.1712500000
"10345",864.0000000000,-2.0937500000,42.1712500000
"10346",861.0000000000,-2.0929166667,42.1712500000
"10347",842.0000000000,-2.0920833333,42.1712500000
"10348",817.0000000000,-2.0912500000,42.1712500000
"10349",787.0000000000,-2.0904166667,42.1704166670
"10350",788.0000000000,-2.0895833333,42.1704166670
"10351",800.0000000000,-2.0887500000,42.1704166670
"10352",809.0000000000,-2.0879166667,42.1704166670
"10353",815.0000000000,-2.0870833333,42.1704166670
"10354",798.0000000000,-2.0862500000,42.1704166670
"10355",773.0000000000,-2.0854166667,42.1704166670
"10356",765.0000000000,-2.0845833333,42.1704166670
"10357",769.0000000000,-2.0837500000,42.1704166670
"10358",760.0000000000,-2.0829166667,42.1704166670
"10359",757.0000000000,-2.0820833333,42.1704166670
"10360",759.0000000000,-2.0812500000,42.1704166670
"10361",756.0000000000,-2.0804166667,42.1704166670
"10362",752.0000000000,-2.0795833333,42.1704166670
"10363",753.0000000000,-2.0787500000,42.1704166670
"10364",741.0000000000,-2.0779166667,42.1704166670
"10365",731.0000000000,-2.0770833333,42.1704166670
"10366",742.0000000000,-2.0762500000,42.1704166670
"10367",754.0000000000,-2.0754166667,42.1704166670
"10368",756.0000000000,-2.0745833333,42.1704166670
"10369",756.0000000000,-2.0737500000,42.1704166670
"10370",756.0000000000,-2.0729166667,42.1704166670
"10371",758.0000000000,-2.0720833333,42.1704166670
"10372",757.0000000000,-2.0712500000,42.1704166670
"10373",750.0000000000,-2.0704166667,42.1704166670
"10374",741.0000000000,-2.0695833333,42.1704166670
"10375",741.0000000000,-2.0687500000,42.1704166670
"10376",746.0000000000,-2.0679166667,42.1704166670
"10377",743.0000000000,-2.0670833333,42.1704166670
"10378",735.0000000000,-2.0662500000,42.1704166670
"10379",720.0000000000,-2.0654166667,42.1704166670
"10380",714.0000000000,-2.0645833333,42.1704166670
"10381",713.0000000000,-2.0637500000,42.1704166670
"10382",715.0000000000,-2.0629166667,42.1704166670
"10383",714.0000000000,-2.0620833333,42.1704166670
"10384",711.0000000000,-2.0612500000,42.1704166670
"10385",706.0000000000,-2.0604166667,42.1704166670
"10386",698.0000000000,-2.0595833333,42.1704166670
"10387",692.0000000000,-2.0587500000,42.1704166670
"10388",690.0000000000,-2.0579166667,42.1704166670
"10389",688.0000000000,-2.0570833333,42.1704166670
"10390",692.0000000000,-2.0562500000,42.1704166670
"10391",701.0000000000,-2.0554166667,42.1704166670
"10392",715.0000000000,-2.0545833333,42.1704166670
"10393",720.0000000000,-2.0537500000,42.1704166670
"10394",724.0000000000,-2.0529166667,42.1704166670
"10395",719.0000000000,-2.0520833333,42.1704166670
"10396",714.0000000000,-2.0512500000,42.1704166670
"10397",708.0000000000,-2.0504166667,42.1704166670
"10398",700.0000000000,-2.0495833333,42.1704166670
"10399",680.0000000000,-2.0487500000,42.1704166670
"10400",673.0000000000,-2.0479166667,42.1704166670
"10401",678.0000000000,-2.0470833333,42.1704166670
"10402",665.0000000000,-2.0462500000,42.1704166670
"10403",655.0000000000,-2.0454166667,42.1704166670
"10404",672.0000000000,-2.0445833333,42.1704166670
"10405",691.0000000000,-2.0437500000,42.1704166670
"10406",696.0000000000,-2.0429166667,42.1704166670
"10407",698.0000000000,-2.0420833333,42.1704166670
"10408",693.0000000000,-2.0412500000,42.1704166670
"10409",678.0000000000,-2.0404166667,42.1704166670
"10410",669.0000000000,-2.0395833333,42.1704166670
"10411",676.0000000000,-2.0387500000,42.1704166670
"10412",674.0000000000,-2.0379166667,42.1704166670
"10413",672.0000000000,-2.0370833333,42.1704166670
"10414",671.0000000000,-2.0362500000,42.1704166670
"10415",669.0000000000,-2.0354166667,42.1704166670
"10416",665.0000000000,-2.0345833333,42.1704166670
"10417",658.0000000000,-2.0337500000,42.1704166670
"10418",660.0000000000,-2.0329166667,42.1704166670
"10419",664.0000000000,-2.0320833333,42.1704166670
"10420",669.0000000000,-2.0312500000,42.1704166670
"10421",672.0000000000,-2.0304166667,42.1704166670
"10422",668.0000000000,-2.0295833333,42.1704166670
"10423",664.0000000000,-2.0287500000,42.1704166670
"10424",664.0000000000,-2.0279166667,42.1704166670
"10425",665.0000000000,-2.0270833333,42.1704166670
"10426",663.0000000000,-2.0262500000,42.1704166670
"10427",662.0000000000,-2.0254166667,42.1704166670
"10428",664.0000000000,-2.0245833333,42.1704166670
"10429",678.0000000000,-2.0237500000,42.1704166670
"10430",686.0000000000,-2.0229166667,42.1704166670
"10431",680.0000000000,-2.0220833333,42.1704166670
"10432",673.0000000000,-2.0212500000,42.1704166670
"10433",665.0000000000,-2.0204166667,42.1704166670
"10434",667.0000000000,-2.0195833333,42.1704166670
"10435",665.0000000000,-2.0187500000,42.1704166670
"10436",660.0000000000,-2.0179166667,42.1704166670
"10437",653.0000000000,-2.0170833333,42.1704166670
"10438",662.0000000000,-2.0162500000,42.1704166670
"10439",672.0000000000,-2.0154166667,42.1704166670
"10440",674.0000000000,-2.0145833333,42.1704166670
"10441",677.0000000000,-2.0137500000,42.1704166670
"10442",680.0000000000,-2.0129166667,42.1704166670
"10443",683.0000000000,-2.0120833333,42.1704166670
"10444",686.0000000000,-2.0112500000,42.1704166670
"10445",690.0000000000,-2.0104166667,42.1704166670
"10446",698.0000000000,-2.0095833333,42.1704166670
"10447",706.0000000000,-2.0087500000,42.1704166670
"10448",715.0000000000,-2.0079166667,42.1704166670
"10449",725.0000000000,-2.0070833333,42.1704166670
"10450",733.0000000000,-2.0062500000,42.1704166670
"10451",742.0000000000,-2.0054166667,42.1704166670
"10452",754.0000000000,-2.0045833333,42.1704166670
"10453",776.0000000000,-2.0037500000,42.1704166670
"10454",783.0000000000,-2.0029166667,42.1704166670
"10455",789.0000000000,-2.0020833333,42.1704166670
"10456",800.0000000000,-2.0012500000,42.1704166670
"10457",814.0000000000,-2.0004166667,42.1704166670
"10458",832.0000000000,-1.9995833333,42.1704166670
"10459",844.0000000000,-1.9987500000,42.1704166670
"10460",848.0000000000,-1.9979166667,42.1704166670
"10461",851.0000000000,-1.9970833333,42.1704166670
"10462",841.0000000000,-1.9962500000,42.1704166670
"10463",826.0000000000,-1.9954166667,42.1704166670
"10464",811.0000000000,-1.9945833333,42.1704166670
"10465",794.0000000000,-1.9937500000,42.1704166670
"10466",783.0000000000,-1.9929166667,42.1704166670
"10467",776.0000000000,-1.9920833333,42.1704166670
"10468",774.0000000000,-1.9912500000,42.1704166670
"10469",763.0000000000,-1.9904166667,42.1704166670
"10470",748.0000000000,-1.9895833333,42.1704166670
"10471",736.0000000000,-1.9887500000,42.1704166670
"10472",727.0000000000,-1.9879166667,42.1704166670
"10473",724.0000000000,-1.9870833333,42.1704166670
"10474",713.0000000000,-1.9862500000,42.1704166670
"10475",701.0000000000,-1.9854166667,42.1704166670
"10476",688.0000000000,-1.9845833333,42.1704166670
"10477",680.0000000000,-1.9837500000,42.1704166670
"10478",677.0000000000,-1.9829166667,42.1704166670
"10479",682.0000000000,-1.9820833333,42.1704166670
"10480",693.0000000000,-1.9812500000,42.1704166670
"10481",708.0000000000,-1.9804166667,42.1704166670
"10482",701.0000000000,-1.9795833333,42.1704166670
"10483",699.0000000000,-1.9787500000,42.1704166670
"10484",704.0000000000,-1.9779166667,42.1704166670
"10485",704.0000000000,-1.9770833333,42.1704166670
"10486",691.0000000000,-1.9762500000,42.1704166670
"10487",678.0000000000,-1.9754166667,42.1704166670
"10488",670.0000000000,-1.9745833333,42.1704166670
"10489",644.0000000000,-1.9737500000,42.1704166670
"10490",615.0000000000,-1.9729166667,42.1704166670
"10491",606.0000000000,-1.9720833333,42.1704166670
"10492",623.0000000000,-1.9712500000,42.1704166670
"10493",644.0000000000,-1.9704166667,42.1704166670
"10494",646.0000000000,-1.9695833333,42.1704166670
"10495",649.0000000000,-1.9687500000,42.1704166670
"10496",664.0000000000,-1.9679166667,42.1704166670
"10497",669.0000000000,-1.9670833333,42.1704166670
"10498",662.0000000000,-1.9662500000,42.1704166670
"10499",672.0000000000,-1.9654166667,42.1704166670
"10500",679.0000000000,-1.9645833333,42.1704166670
"10501",691.0000000000,-1.9637500000,42.1704166670
"10502",701.0000000000,-1.9629166667,42.1704166670
"10503",694.0000000000,-1.9620833333,42.1704166670
"10504",683.0000000000,-1.9612500000,42.1704166670
"10505",687.0000000000,-1.9604166667,42.1704166670
"10506",706.0000000000,-1.9595833333,42.1704166670
"10507",719.0000000000,-1.9587500000,42.1704166670
"10508",718.0000000000,-1.9579166667,42.1704166670
"10509",704.0000000000,-1.9570833333,42.1704166670
"10510",692.0000000000,-1.9562500000,42.1704166670
"10511",693.0000000000,-1.9554166667,42.1704166670
"10512",691.0000000000,-1.9545833333,42.1704166670
"10513",688.0000000000,-1.9537500000,42.1704166670
"10514",695.0000000000,-1.9529166667,42.1704166670
"10515",688.0000000000,-1.9520833333,42.1704166670
"10516",676.0000000000,-1.9512500000,42.1704166670
"10517",666.0000000000,-1.9504166667,42.1704166670
"10518",658.0000000000,-1.9495833333,42.1704166670
"10519",653.0000000000,-1.9487500000,42.1704166670
"10520",662.0000000000,-1.9479166667,42.1704166670
"10521",665.0000000000,-1.9470833333,42.1704166670
"10522",659.0000000000,-1.9462500000,42.1704166670
"10523",654.0000000000,-1.9454166667,42.1704166670
"10524",654.0000000000,-1.9445833333,42.1704166670
"10525",653.0000000000,-1.9437500000,42.1704166670
"10526",648.0000000000,-1.9429166667,42.1704166670
"10527",643.0000000000,-1.9420833333,42.1704166670
"10528",637.0000000000,-1.9412500000,42.1704166670
"10529",632.0000000000,-1.9404166667,42.1704166670
"10530",626.0000000000,-1.9395833333,42.1704166670
"10531",626.0000000000,-1.9387500000,42.1704166670
"10532",627.0000000000,-1.9379166667,42.1704166670
"10533",624.0000000000,-1.9370833333,42.1704166670
"10534",621.0000000000,-1.9362500000,42.1704166670
"10535",613.0000000000,-1.9354166667,42.1704166670
"10536",604.0000000000,-1.9345833333,42.1704166670
"10537",600.0000000000,-1.9337500000,42.1695833330
"10538",597.0000000000,-1.9329166667,42.1695833330
"10539",593.0000000000,-1.9320833333,42.1695833330
"10540",587.0000000000,-1.9312500000,42.1695833330
"10541",582.0000000000,-1.9304166667,42.1695833330
"10542",581.0000000000,-1.9295833333,42.1695833330
"10543",585.0000000000,-1.9287500000,42.1695833330
"10544",589.0000000000,-1.9279166667,42.1695833330
"10545",591.0000000000,-1.9270833333,42.1695833330
"10546",589.0000000000,-1.9262500000,42.1695833330
"10547",585.0000000000,-1.9254166667,42.1695833330
"10548",580.0000000000,-1.9245833333,42.1695833330
"10549",576.0000000000,-1.9237500000,42.1695833330
"10550",570.0000000000,-1.9229166667,42.1695833330
"10551",567.0000000000,-1.9220833333,42.1695833330
"10552",562.0000000000,-1.9212500000,42.1695833330
"10553",557.0000000000,-1.9204166667,42.1695833330
"10554",551.0000000000,-1.9195833333,42.1695833330
"10555",545.0000000000,-1.9187500000,42.1695833330
"10556",539.0000000000,-1.9179166667,42.1695833330
"10557",534.0000000000,-1.9170833333,42.1695833330
"10558",531.0000000000,-1.9162500000,42.1695833330
"10559",524.0000000000,-1.9154166667,42.1695833330
"10560",517.0000000000,-1.9145833333,42.1695833330
"10561",512.0000000000,-1.9137500000,42.1695833330
"10562",505.0000000000,-1.9129166667,42.1695833330
"10563",501.0000000000,-1.9120833333,42.1695833330
"10564",496.0000000000,-1.9112500000,42.1695833330
"10565",493.0000000000,-1.9104166667,42.1695833330
"10566",489.0000000000,-1.9095833333,42.1695833330
"10567",484.0000000000,-1.9087500000,42.1695833330
"10568",479.0000000000,-1.9079166667,42.1695833330
"10569",476.0000000000,-1.9070833333,42.1695833330
"10570",473.0000000000,-1.9062500000,42.1695833330
"10571",470.0000000000,-1.9054166667,42.1695833330
"10572",465.0000000000,-1.9045833333,42.1695833330
"10573",462.0000000000,-1.9037500000,42.1695833330
"10574",460.0000000000,-1.9029166667,42.1695833330
"10575",456.0000000000,-1.9020833333,42.1695833330
"10576",453.0000000000,-1.9012500000,42.1695833330
"10577",450.0000000000,-1.9004166667,42.1695833330
"10578",448.0000000000,-1.8995833333,42.1695833330
"10579",446.0000000000,-1.8987500000,42.1695833330
"10580",443.0000000000,-1.8979166667,42.1695833330
"10581",443.0000000000,-1.8970833333,42.1695833330
"10582",440.0000000000,-1.8962500000,42.1695833330
